web-scraper-order,web-scraper-start-url,containers,containers-href,type chaussures,prix,adresse,image -src
"1739300933-533","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4396320","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300935-534","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4397886","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300937-535","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-skateboard-4402279","Chaussures Skateboard","11 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4402279_uploaded_image1_1696422852.jpg"
"1739300940-536","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4372705","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300942-537","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4375003","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300945-538","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4375022","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300947-539","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4414779","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300950-540","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4381758","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300956-541","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4422835","Chaussures enfant","5 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4422835_uploaded_image1_1697766757.jpg"
"1739300961-542","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-enfant-4427622","Sandales enfant","2 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4427622_uploaded_image2_1698104491.jpeg"
"1739300964-543","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","Chaussures enfant","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg"
"1739300967-544","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300969-545","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","Baskets  Jordan","20 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4402939_uploaded_image1_1696449724.jpg"
"1739300972-546","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300974-547","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4481347","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300977-548","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4452170","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300979-549","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4486289","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300981-550","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4464284","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300984-551","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4464312","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300986-552","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4513355","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300989-553","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-4516156","Chaussures pour enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1739300991-554","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4517970","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300993-555","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4476393","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300996-556","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-4514805","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300998-557","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4514824","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739301000-558","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739301003-559","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","Baskets enfant","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739301005-560","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","Chaussures enfants","6 500 CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608262_uploaded_image1_1708692132.jpg"
"1739301007-561","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","Chaussures enfants","6 500 CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608262_uploaded_image1_1708692132.jpg"
"1739301010-562","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-ogiy-4623157","Chaussures enfant Ogiy","17 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg"
"1739301012-563","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufle-enfants-4626680","Pantoufle enfants","2 500 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4626680_uploaded_image1_1709644598.jpg"
"1739301014-564","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-enfants-4632466","Pantoufles  enfants","2 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4632466_uploaded_image1_1709901740.jpg"
"1739301017-565","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border10mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-4656153","Chaussures pour enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1739301019-566","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border10mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4676405","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739301022-567","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border10mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4680911","Chaussures enfants","2 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4680911_uploaded_image1_1712514020.jpg"
"1739301024-568","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border9mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebes-air-force-4735737","","","",""
"1739301026-569","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8mois","https://sn.coinafrique.com/annonce/chaussures-enfants/timberland-enfants-4763656","Timberland enfants","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4763656_uploaded_image1_1716765652.jpg"
"1739301029-570","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-4775765","Chaussures pour enfants","2 500 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4775765_uploaded_image1_1717362018.jpg"
"1739301031-571","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4779993","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739301033-572","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4779994","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739301036-573","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4781989","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739301038-574","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-4781990","Chaussures filles","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4781990_uploaded_image1_1717637500.jpg"
"1739301040-575","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-et-enfant-4783650","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739301043-576","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4797078","Chaussures enfants","3 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4797078_uploaded_image1_1718482814.jpg"
"1739301045-577","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739301047-578","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","Baskets Nike React","9 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4921241_uploaded_image1_1725193496.jpg"
"1739301050-579","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-react-4921241","Baskets Nike React","9 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4921241_uploaded_image1_1725193496.jpg"
"1739301052-580","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-6-4921251","Baskets Jordan 6","11 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4921251_uploaded_image1_1725193733.jpg"
