web-scraper-order,web-scraper-start-url,articles,articles-href,types habits,prix,adresse,lien image-src
"1739305543-523","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-bebe-2202769","","","",""
"1739305546-524","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-pour-enfant-2205828","Slip  enfant","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3462374_uploaded_image3_1638371268.jpeg"
"1739305548-525","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/bambinerie-2214815","Bambinerie","Prix sur demande","Geule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_2403473_uploaded_image1_1594066049.jpg"
"1739305550-526","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2214842","Vetement  enfants","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1739305553-527","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/short-en-jeans-2215192","Ensemble chemise - short fille","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2538023_uploaded_image1_1597258278.jpg"
"1739305555-528","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-2217825","Habits pour enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217851_uploaded_image1_1591140669.jpg"
"1739305558-529","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-2217826","Habits pour enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217851_uploaded_image1_1591140669.jpg"
"1739305560-530","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-2217833","Habits pour enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217851_uploaded_image1_1591140669.jpg"
"1739305562-531","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2217836","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739305565-532","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-2217841","Habits pour enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217851_uploaded_image1_1591140669.jpg"
"1739305567-533","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-2217851","Habits pour enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217851_uploaded_image1_1591140669.jpg"
"1739305569-534","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-enfant-2217854","Robe enfants","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4153017_uploaded_image1_1680040477.jpg"
"1739305572-535","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2217861","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739305575-536","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2229173","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783648_uploaded_image1_1717719693.jpg"
"1739305577-537","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-pour-enfant-2230573","Slip  enfant","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3462374_uploaded_image3_1638371268.jpeg"
"1739305579-538","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-shorts-2238880","Ensemble Shorts","15 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2238880_uploaded_image1_1591454589.jpg"
"1739305582-539","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-ensemble-4-pieces-2243264","","","",""
"1739305584-540","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2250465","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739305587-541","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-habits-enfant-11-pieces-2251207","Ensemble Habits enfant - 11 pièces","15 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2251207_uploaded_image1_1591658924.jpg"
"1739305594-542","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-dete-2259852","","","",""
"1739305596-543","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetement-enfants-2262349","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739305599-544","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2262380","Ensemble enfant","4 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4083084_uploaded_image1_1675711069.jpg"
"1739305601-545","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-fille-2263591","","","",""
"1739305603-546","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-fille-2263607","","","",""
"1739305606-547","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-fille-2263623","","","",""
"1739305608-548","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-fille-2263638","","","",""
"1739305611-549","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-fille-2263650","","","",""
"1739305613-550","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-dete-enfants-2268332","","","",""
"1739305615-551","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-garcon-2274503","Ensemble short + t-shirt garçon","3 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274557_uploaded_image1_1591981638.jpg"
"1739305618-552","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-garcon-2274532","Ensemble short + t-shirt garçon","3 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274557_uploaded_image1_1591981638.jpg"
"1739305620-553","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-debardeur-garcon-2274546","Ensemble short + débardeur garçon","3 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274546_uploaded_image1_1591981520.jpg"
"1739305622-554","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-garcon-2274557","Ensemble short + t-shirt garçon","3 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274557_uploaded_image1_1591981638.jpg"
"1739305625-555","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pyjama-fille-et-garcon-2274571","Ensemble pyjama fille et garçon","6 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274571_uploaded_image1_1591981803.jpg"
"1739305627-556","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slips-boxeur-enfants-lot-de-12-2295755","Slips boxeur enfants / lot de  12","6 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2295755_uploaded_image1_1592329461.jpg"
"1739305629-557","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/chaussures-femmes-2310057","Chaussures Femmes","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2310057_uploaded_image1_1592523426.jpg"
"1739305632-558","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2310121","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739305634-559","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2310123","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739305637-560","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2310124","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739305639-561","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2313499","Robe enfant","9 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4607426_uploaded_image1_1708642698.jpg"
"1739305641-562","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-2317501","Tenue pour enfant","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2317536_uploaded_image1_1592652455.jpg"
"1739305644-563","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-2317504","Tenue pour enfant","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2317536_uploaded_image1_1592652455.jpg"
"1739305646-564","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-2317536","Tenue pour enfant","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2317536_uploaded_image1_1592652455.jpg"
"1739305648-565","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/bonnets-enfants-2318253","Bonnets de tête pour enfants","2 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2530456_uploaded_image1_1597074397.jpg"
"1739305651-566","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2324482","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739305653-567","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2324483","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739305656-568","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-bebe-2330464","Ensemble enfant coton 100%","12 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2736363_uploaded_image1_1604448852.jpg"
"1739305658-569","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/lot-de-12-slips-enfant-2340835","Lot de 12 slips enfant","4 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2340835_uploaded_image1_1593021988.jpg"
"1739305660-570","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/boubous-enfants-2347925","Boubous enfants","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2347925_uploaded_image1_1593131058.jpg"
"1739305663-571","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenues-enfants-2348889","Tenue anniversaire enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4623058_uploaded_image1_1709473724.jpg"
